,submission_date,state,conf_cases,conf_death
4720,2020-04-09,Oregon,0,
4721,2020-04-09,Utah,0,
4722,2020-04-09,West Virginia,0,
4723,2020-04-09,Missouri,0,
4724,2020-04-09,Delaware,0,
4725,2020-04-09,South Dakota,0,
4726,2020-04-09,Rhode Island,0,
4727,2020-04-09,Kansas,0,
4728,2020-04-09,Maine,0,
4729,2020-04-09,New Hampshire,0,
4730,2020-04-09,DC,0,
4731,2020-04-09,Montana,0,
4733,2020-04-09,Alaska,0,
4735,2020-04-09,Vermont,0,
4740,2020-04-10,Colorado,0,
4741,2020-04-10,Florida,0,
4742,2020-04-10,Arizona,0,
4743,2020-04-10,South Carolina,0,
4744,2020-04-10,Connecticut,0,
4745,2020-04-10,Nebraska,0,
4746,2020-04-10,Kentucky,0,
4747,2020-04-10,Wyoming,0,
4748,2020-04-10,Iowa,0,
4749,2020-04-10,New Mexico,0,
4750,2020-04-10,North Dakota,0,
4751,2020-04-10,Washington,0,
4753,2020-04-10,Tennessee,0,
4755,2020-04-10,Massachusetts,0,
4756,2020-04-10,Pennsylvania,
4757,2020-04-10,New York,0,
4758,2020-04-10,Ohio,0,
4759,2020-04-10,Alabama,0,
4760,2020-04-10,Virginia,0,
4761,2020-04-10,Michigan,0,
4762,2020-04-10,Mississippi,0,
4763,2020-04-10,Illinois,0,
4764,2020-04-10,Wisconsin,0,
4766,2020-04-10,North Carolina,0,
4767,2020-04-10,Oklahoma,0,
4768,2020-04-10,Texas,0,
4769,2020-04-10,California,0,
4770,2020-04-10,New Mexico,0,
4771,2020-04-10,Louisiana,0,
4772,2020-04-10,Idaho,0,
4773,2020-04-10,Nevada,0,
4774,2020-04-10,Georgia,0,
4775,2020-04-10,Indiana,0,
4776,2020-04-10,Maryland,0,
4777,2020-04-10,New York,0,
4778,2020-04-10,Arkansas,0,
4779,2020-04-10,Minnesota,0,
4780,2020-04-10,Oregon,0,
4781,2020-04-10,Utah,0,
4782,2020-04-10,West Virginia,0,
4783,2020-04-10,Missouri,0,
4784,2020-04-10,Delaware,0,
4785,2020-04-10,South Dakota,0,
4786,2020-04-10,Rhode Island,0,
4787,2020-04-10,Kansas,0,
4788,2020-04-10,Maine,0,
4789,2020-04-10,New Hampshire,0,
4790,2020-04-10,DC,0,
4791,2020-04-10,Montana,0,
4793,2020-04-10,Alaska,0,
4795,2020-04-10,Vermont,0,
4800,2020-04-11,Colorado,0,
4801,2020-04-11,Florida,0,
4802,2020-04-11,Arizona,0,
4803,2020-04-11,South Carolina,0,
4804,2020-04-11,Connecticut,0,
4805,2020-04-11,Nebraska,0,
4806,2020-04-11,Kentucky,0,
4807,2020-04-11,Wyoming,0,
4808,2020-04-11,Iowa,0,
4809,2020-04-11,New Mexico,0,
4810,2020-04-11,North Dakota,0,
4811,2020-04-11,Washington,0,
4813,2020-04-11,Tennessee,0,
4815,2020-04-11,Massachusetts,0,
4816,2020-04-11,Pennsylvania,
4817,2020-04-11,New York,0,
4818,2020-04-11,Ohio,0,
4819,2020-04-11,Alabama,0,
4820,2020-04-11,Virginia,0,
4821,2020-04-11,Michigan,0,
4822,2020-04-11,Mississippi,0,
4823,2020-04-11,Illinois,0,
4824,2020-04-11,Wisconsin,0,
4826,2020-04-11,North Carolina,0,
4827,2020-04-11,Oklahoma,0,
4828,2020-04-11,Texas,0,
4829,2020-04-11,California,0,
4830,2020-04-11,New Mexico,0,
4831,2020-04-11,Louisiana,0,
4832,2020-04-11,Idaho,0,
4833,2020-04-11,Nevada,0,
4834,2020-04-11,Georgia,0,
4835,2020-04-11,Indiana,0,
4836,2020-04-11,Maryland,0,
4837,2020-04-11,New York,0,
4838,2020-04-11,Arkansas,0,
4839,2020-04-11,Minnesota,0,
4840,2020-04-11,Oregon,0,
4841,2020-04-11,Utah,0,
4842,2020-04-11,West Virginia,0,
4843,2020-04-11,Missouri,0,
4844,2020-04-11,Delaware,0,
4845,2020-04-11,South Dakota,0,
4846,2020-04-11,Rhode Island,0,
4847,2020-04-11,Kansas,0,
4848,2020-04-11,Maine,0,
4849,2020-04-11,New Hampshire,0,
4850,2020-04-11,DC,0,
4851,2020-04-11,Montana,0,
4853,2020-04-11,Alaska,0,
4855,2020-04-11,Vermont,0,
4860,2020-04-12,Colorado,0,
4861,2020-04-12,Florida,0,
4862,2020-04-12,Arizona,0,
4863,2020-04-12,South Carolina,0,
4864,2020-04-12,Connecticut,0,
4865,2020-04-12,Nebraska,0,
4866,2020-04-12,Kentucky,0,
4867,2020-04-12,Wyoming,0,
4868,2020-04-12,Iowa,0,
4869,2020-04-12,New Mexico,0,
4870,2020-04-12,North Dakota,0,
4871,2020-04-12,Washington,0,
4873,2020-04-12,Tennessee,0,
4875,2020-04-12,Massachusetts,0,
4876,2020-04-12,Pennsylvania,
4877,2020-04-12,New York,0,
4878,2020-04-12,Ohio,0,
4879,2020-04-12,Alabama,0,
4880,2020-04-12,Virginia,0,
4881,2020-04-12,Michigan,0,
4882,2020-04-12,Mississippi,0,
4883,2020-04-12,Illinois,0,
4884,2020-04-12,Wisconsin,0,
4886,2020-04-12,North Carolina,0,
4887,2020-04-12,Oklahoma,0,
4888,2020-04-12,Texas,0,
4889,2020-04-12,California,0,
4890,2020-04-12,New Mexico,0,
4891,2020-04-12,Louisiana,0,
4892,2020-04-12,Idaho,0,
4893,2020-04-12,Nevada,0,
4894,2020-04-12,Georgia,0,
4895,2020-04-12,Indiana,0,
4896,2020-04-12,Maryland,0,
4897,2020-04-12,New York,0,
4898,2020-04-12,Arkansas,0,
4899,2020-04-12,Minnesota,0,
4900,2020-04-12,Oregon,0,
4901,2020-04-12,Utah,0,
4902,2020-04-12,West Virginia,0,
4903,2020-04-12,Missouri,0,
4904,2020-04-12,Delaware,0,
4905,2020-04-12,South Dakota,0,
4906,2020-04-12,Rhode Island,0,
4907,2020-04-12,Kansas,0,
4908,2020-04-12,Maine,0,
4909,2020-04-12,New Hampshire,0,
4910,2020-04-12,DC,0,
4911,2020-04-12,Montana,0,
4913,2020-04-12,Alaska,0,
4915,2020-04-12,Vermont,0,
4920,2020-04-13,Colorado,0,
4921,2020-04-13,Florida,0,
4922,2020-04-13,Arizona,0,
4923,2020-04-13,South Carolina,0,
4924,2020-04-13,Connecticut,0,
4925,2020-04-13,Nebraska,0,
4926,2020-04-13,Kentucky,0,
4927,2020-04-13,Wyoming,275,
4928,2020-04-13,Iowa,0,
4929,2020-04-13,New Mexico,0,
4930,2020-04-13,North Dakota,0,
4931,2020-04-13,Washington,0,
4933,2020-04-13,Tennessee,0,
4935,2020-04-13,Massachusetts,0,
4936,2020-04-13,Pennsylvania,
4937,2020-04-13,New York,0,
4938,2020-04-13,Ohio,6881,
4939,2020-04-13,Alabama,0,
4940,2020-04-13,Virginia,0,
4941,2020-04-13,Michigan,0,
4942,2020-04-13,Mississippi,0,
4943,2020-04-13,Illinois,0,
4944,2020-04-13,Wisconsin,0,
4946,2020-04-13,North Carolina,0,
4947,2020-04-13,Oklahoma,0,
4948,2020-04-13,Texas,0,
4949,2020-04-13,California,0,
4950,2020-04-13,New Mexico,0,
4951,2020-04-13,Louisiana,0,
4952,2020-04-13,Idaho,0,
4953,2020-04-13,Nevada,0,
4954,2020-04-13,Georgia,0,
4955,2020-04-13,Indiana,0,
4956,2020-04-13,Maryland,0,
4957,2020-04-13,New York,0,
4958,2020-04-13,Arkansas,0,
4959,2020-04-13,Minnesota,0,
4960,2020-04-13,Oregon,0,
4961,2020-04-13,Utah,0,
4962,2020-04-13,West Virginia,0,
4963,2020-04-13,Missouri,0,
4964,2020-04-13,Delaware,0,
4965,2020-04-13,South Dakota,0,
4966,2020-04-13,Rhode Island,0,
4967,2020-04-13,Kansas,0,
4968,2020-04-13,Maine,0,
4969,2020-04-13,New Hampshire,0,
4970,2020-04-13,DC,0,
4971,2020-04-13,Montana,0,
4973,2020-04-13,Alaska,0,
4975,2020-04-13,Vermont,0,
4980,2020-04-14,Colorado,0,
4981,2020-04-14,Florida,0,
4982,2020-04-14,Arizona,0,
4983,2020-04-14,South Carolina,0,
4984,2020-04-14,Connecticut,0,
4985,2020-04-14,Nebraska,0,
4986,2020-04-14,Kentucky,0,
4987,2020-04-14,Wyoming,393,
4988,2020-04-14,Iowa,0,
4989,2020-04-14,New Mexico,0,
4990,2020-04-14,North Dakota,0,
4991,2020-04-14,Washington,0,
4993,2020-04-14,Tennessee,0,
4995,2020-04-14,Massachusetts,0,
4996,2020-04-14,Pennsylvania,
4997,2020-04-14,New York,0,
4998,2020-04-14,Ohio,7153,
4999,2020-04-14,Alabama,0,
5000,2020-04-14,Virginia,0,
5001,2020-04-14,Michigan,0,
5002,2020-04-14,Mississippi,0,
5003,2020-04-14,Illinois,0,
5004,2020-04-14,Wisconsin,0,
5006,2020-04-14,North Carolina,0,
5007,2020-04-14,Oklahoma,0,
5008,2020-04-14,Texas,0,
5009,2020-04-14,California,0,
5010,2020-04-14,New Mexico,0,
5011,2020-04-14,Louisiana,0,
5012,2020-04-14,Idaho,0,
5013,2020-04-14,Nevada,0,
5014,2020-04-14,Georgia,0,
5015,2020-04-14,Indiana,0,
5016,2020-04-14,Maryland,0,
5017,2020-04-14,New York,0,
5018,2020-04-14,Arkansas,0,
5019,2020-04-14,Minnesota,0,
5020,2020-04-14,Oregon,0,
5021,2020-04-14,Utah,0,
5022,2020-04-14,West Virginia,0,
5023,2020-04-14,Missouri,0,
5024,2020-04-14,Delaware,0,
5025,2020-04-14,South Dakota,0,
5026,2020-04-14,Rhode Island,0,
5027,2020-04-14,Kansas,0,
5028,2020-04-14,Maine,0,
5029,2020-04-14,New Hampshire,0,
5030,2020-04-14,DC,0,
5031,2020-04-14,Montana,0,
5035,2020-04-14,Vermont,0,
5040,2020-04-15,Colorado,0,
5041,2020-04-15,Florida,0,
5042,2020-04-15,Arizona,0,
5043,2020-04-15,South Carolina,0,
5044,2020-04-15,Connecticut,0,
5045,2020-04-15,Nebraska,0,
5046,2020-04-15,Kentucky,0,
5047,2020-04-15,Wyoming,288,2
5048,2020-04-15,Iowa,0,
5049,2020-04-15,New Mexico,0,
5050,2020-04-15,North Dakota,0,
5051,2020-04-15,Washington,0,
5053,2020-04-15,Tennessee,0,
5055,2020-04-15,Massachusetts,0,
5056,2020-04-15,Pennsylvania,
5057,2020-04-15,New York,116073,7166
5058,2020-04-15,Ohio,7628,346
5059,2020-04-15,Alabama,0,
5060,2020-04-15,Virginia,0,
5061,2020-04-15,Michigan,0,
5062,2020-04-15,Mississippi,0,
5063,2020-04-15,Illinois,0,
5064,2020-04-15,Wisconsin,0,
5066,2020-04-15,North Carolina,0,
5067,2020-04-15,Oklahoma,0,
5068,2020-04-15,Texas,0,
5069,2020-04-15,California,0,
5070,2020-04-15,New Mexico,0,
5071,2020-04-15,Louisiana,0,
5072,2020-04-15,Idaho,1507,41
5073,2020-04-15,Nevada,0,
5074,2020-04-15,Georgia,0,
5075,2020-04-15,Indiana,0,
5076,2020-04-15,Maryland,0,392
5077,2020-04-15,New York,0,
5078,2020-04-15,Arkansas,0,
5079,2020-04-15,Minnesota,0,
5080,2020-04-15,Oregon,0,
5081,2020-04-15,Utah,0,
5082,2020-04-15,West Virginia,0,
5083,2020-04-15,Missouri,0,
5084,2020-04-15,Delaware,0,
5085,2020-04-15,South Dakota,0,
5086,2020-04-15,Rhode Island,0,
5087,2020-04-15,Kansas,0,
5088,2020-04-15,Maine,0,
5089,2020-04-15,New Hampshire,0,
5090,2020-04-15,DC,0,
5091,2020-04-15,Montana,0,
5093,2020-04-15,Alaska,0,
5095,2020-04-15,Vermont,0,
5100,2020-04-16,Colorado,7941,363
5101,2020-04-16,Florida,0,
5102,2020-04-16,Arizona,0,
5103,2020-04-16,South Carolina,0,
5104,2020-04-16,Connecticut,15884,774
5105,2020-04-16,Nebraska,0,
5106,2020-04-16,Kentucky,0,
5107,2020-04-16,Wyoming,296,2
5108,2020-04-16,Iowa,0,
5109,2020-04-16,New Mexico,0,
5110,2020-04-16,North Dakota,0,
5111,2020-04-16,Washington,0,
5113,2020-04-16,Tennessee,0,
5115,2020-04-16,Massachusetts,0,
5116,2020-04-16,Pennsylvania27545,
5117,2020-04-16,New York,117565,7563
5118,2020-04-16,Ohio,8239,373
5119,2020-04-16,Alabama,0,
5120,2020-04-16,Virginia,7406,231
5121,2020-04-16,Michigan,0,
5122,2020-04-16,Mississippi,0,
5123,2020-04-16,Illinois,0,
5124,2020-04-16,Wisconsin,0,
5126,2020-04-16,North Carolina,0,
5127,2020-04-16,Oklahoma,2357,131
5128,2020-04-16,Texas,0,
5129,2020-04-16,California,0,
5130,2020-04-16,New Mexico,0,
5131,2020-04-16,Louisiana,0,
5132,2020-04-16,Idaho,1528,27
5133,2020-04-16,Nevada,0,
5134,2020-04-16,Georgia,0,
5135,2020-04-16,Indiana,0,
5136,2020-04-16,Maryland,0,425
5137,2020-04-16,New York,0,
5138,2020-04-16,Arkansas,0,
5139,2020-04-16,Minnesota,0,
5140,2020-04-16,Oregon,0,
5141,2020-04-16,Utah,0,
5142,2020-04-16,West Virginia,0,
5143,2020-04-16,Missouri,0,
5144,2020-04-16,Delaware,0,
5145,2020-04-16,South Dakota,0,
5146,2020-04-16,Rhode Island,0,
5147,2020-04-16,Kansas,0,
5148,2020-04-16,Maine,0,
5149,2020-04-16,New Hampshire,0,
5150,2020-04-16,DC,0,
5151,2020-04-16,Montana,0,
5153,2020-04-16,Alaska,0,
5155,2020-04-16,Vermont,0,
5160,2020-04-17,Colorado,0,
5161,2020-04-17,Florida,0,
5162,2020-04-17,Arizona,0,
5163,2020-04-17,South Carolina,0,
5164,2020-04-17,Connecticut,0,
5165,2020-04-17,Nebraska,0,
5166,2020-04-17,Kentucky,0,
5167,2020-04-17,Wyoming,305,2
5168,2020-04-17,Iowa,0,
5169,2020-04-17,New Mexico,0,
5170,2020-04-17,North Dakota,0,
5171,2020-04-17,Washington,0,
5173,2020-04-17,Tennessee,0,
5175,2020-04-17,Massachusetts,0,
5176,2020-04-17,Pennsylvania,
5177,2020-04-17,New York,122148,7890
5178,2020-04-17,Ohio,8858,401
5179,2020-04-17,Alabama,0,
5180,2020-04-17,Virginia,0,
5181,2020-04-17,Michigan,0,
5182,2020-04-17,Mississippi,0,
5183,2020-04-17,Illinois,0,
5184,2020-04-17,Wisconsin,0,
5186,2020-04-17,North Carolina,0,
5187,2020-04-17,Oklahoma,0,
5188,2020-04-17,Texas,0,
5189,2020-04-17,California,0,
5190,2020-04-17,New Mexico,0,
5191,2020-04-17,Louisiana,0,
5192,2020-04-17,Idaho,1566,29
5193,2020-04-17,Nevada,0,
5194,2020-04-17,Georgia,0,
5195,2020-04-17,Indiana,0,
5196,2020-04-17,Maryland,0,425
5197,2020-04-17,New York,0,
5198,2020-04-17,Arkansas,0,
5199,2020-04-17,Minnesota,0,
5200,2020-04-17,Oregon,0,
5201,2020-04-17,Utah,0,
5202,2020-04-17,West Virginia,0,
5203,2020-04-17,Missouri,0,
5204,2020-04-17,Delaware,0,
5205,2020-04-17,South Dakota,0,
5206,2020-04-17,Rhode Island,0,
5207,2020-04-17,Kansas,0,
5208,2020-04-17,Maine,0,
5209,2020-04-17,New Hampshire,0,
5210,2020-04-17,DC,0,
5211,2020-04-17,Montana,0,
5213,2020-04-17,Alaska,0,
5215,2020-04-17,Vermont,0,
5220,2020-04-18,Colorado,0,
5221,2020-04-18,Florida,0,
5222,2020-04-18,Arizona,0,
5223,2020-04-18,South Carolina,0,
5224,2020-04-18,Connecticut,0,
5225,2020-04-18,Nebraska,0,
5226,2020-04-18,Kentucky,0,
5227,2020-04-18,Wyoming,310,2
5228,2020-04-18,Iowa,0,
5229,2020-04-18,New Mexico,0,
5230,2020-04-18,North Dakota,0,
5231,2020-04-18,Washington,0,
5233,2020-04-18,Tennessee,0,
5235,2020-04-18,Massachusetts,0,
5236,2020-04-18,Pennsylvania,
5237,2020-04-18,New York,126368,8448
5238,2020-04-18,Ohio,9939,434
5239,2020-04-18,Alabama,0,
5240,2020-04-18,Virginia,0,
5241,2020-04-18,Michigan,0,
5242,2020-04-18,Mississippi,0,
5243,2020-04-18,Illinois,0,
5244,2020-04-18,Wisconsin,0,
5246,2020-04-18,North Carolina,0,
5247,2020-04-18,Oklahoma,0,
5248,2020-04-18,Texas,0,
5249,2020-04-18,California,0,
5250,2020-04-18,New Mexico,0,
5251,2020-04-18,Louisiana,0,
5252,2020-04-18,Idaho,1577,44
5253,2020-04-18,Nevada,0,
5254,2020-04-18,Georgia,0,
5255,2020-04-18,Indiana,0,
5256,2020-04-18,Maryland,0,463
5257,2020-04-18,New York,0,
5258,2020-04-18,Arkansas,0,
5259,2020-04-18,Minnesota,0,
5260,2020-04-18,Oregon,0,
5261,2020-04-18,Utah,0,
5262,2020-04-18,West Virginia,0,
5263,2020-04-18,Missouri,0,
5264,2020-04-18,Delaware,0,
5265,2020-04-18,South Dakota,0,
5266,2020-04-18,Rhode Island,0,
5267,2020-04-18,Kansas,0,
5268,2020-04-18,Maine,0,
5269,2020-04-18,New Hampshire,0,
5270,2020-04-18,DC,0,
5271,2020-04-18,Montana,0,
5273,2020-04-18,Alaska,0,
5275,2020-04-18,Vermont,0,
5280,2020-04-19,Colorado,8915,408
5281,2020-04-19,Florida,0,
5282,2020-04-19,Arizona,4929,184
5283,2020-04-19,South Carolina,4377,120
5284,2020-04-19,Connecticut,17962,946
5285,2020-04-19,Nebraska,0,
5286,2020-04-19,Kentucky,2960,148
5287,2020-04-19,Wyoming,313,2
5288,2020-04-19,Iowa,0,
5289,2020-04-19,New Mexico,0,
5290,2020-04-19,North Dakota,0,
5291,2020-04-19,Washington,0,
5293,2020-04-19,Tennessee,6796,147
5295,2020-04-19,Massachusetts,38077,1706
5296,2020-04-19,Pennsylvania31998,
5297,2020-04-19,New York,129788,8811
5298,2020-04-19,Ohio,11292,453
5299,2020-04-19,Alabama,4946,165
5300,2020-04-19,Virginia,8853,297
5301,2020-04-19,Michigan,31424,2391
5302,2020-04-19,Mississippi,4512,169
5303,2020-04-19,Illinois,30357,1290
5304,2020-04-19,Wisconsin,4346,220
5306,2020-04-19,North Carolina,6493,172
5307,2020-04-19,Oklahoma,2599,140
5308,2020-04-19,Texas,0,
5309,2020-04-19,California,0,
5310,2020-04-19,New Mexico,0,4202
5311,2020-04-19,Louisiana,0,1296
5312,2020-04-19,Idaho,1581,29
5313,2020-04-19,Nevada,0,
5314,2020-04-19,Georgia,0,
5315,2020-04-19,Indiana,0,562
5316,2020-04-19,Maryland,0,516
5317,2020-04-19,New York,0,
5318,2020-04-19,Arkansas,0,
5319,2020-04-19,Minnesota,0,143
5320,2020-04-19,Oregon,1910,74
5321,2020-04-19,Utah,3151,28
5322,2020-04-19,West Virginia,863,
5323,2020-04-19,Missouri,0,
5324,2020-04-19,Delaware,2708,63
5325,2020-04-19,South Dakota,0,7
5326,2020-04-19,Rhode Island,0,
5327,2020-04-19,Kansas,1849,
5328,2020-04-19,Maine,867,
5329,2020-04-19,New Hampshire,0,
5330,2020-04-19,DC,0,
5331,2020-04-19,Montana,433,10
5333,2020-04-19,Alaska,0,
5335,2020-04-19,Vermont,0,
5340,2020-04-20,Colorado,9260,435
5341,2020-04-20,Florida,0,
5342,2020-04-20,Arizona,5064,187
5343,2020-04-20,South Carolina,4439,
5344,2020-04-20,Connecticut,18495,984
5345,2020-04-20,Nebraska,0,
5346,2020-04-20,Kentucky,0,
5347,2020-04-20,Wyoming,317,2
5348,2020-04-20,Iowa,0,
5349,2020-04-20,New Mexico,0,
5350,2020-04-20,North Dakota,0,
5351,2020-04-20,Washington,0,
5353,2020-04-20,Tennessee,7239,152
5355,2020-04-20,Massachusetts,39643,1809
5356,2020-04-20,Pennsylvania32942,
5357,2020-04-20,New York,134874,9562
5358,2020-04-20,Ohio,12516,491
5359,2020-04-20,Alabama,5191,146
5360,2020-04-20,Virginia,9451,321
5361,2020-04-20,Michigan,32000,2468
5362,2020-04-20,Mississippi,4716,183
5363,2020-04-20,Illinois,31508,1349
5364,2020-04-20,Wisconsin,4499,230
5366,2020-04-20,North Carolina,6764,179
5367,2020-04-20,Oklahoma,0,143
5368,2020-04-20,Texas,0,
5369,2020-04-20,California,0,
5370,2020-04-20,New Mexico,0,4377
5371,2020-04-20,Louisiana,0,1328
5372,2020-04-20,Idaho,1638,32
5373,2020-04-20,Nevada,0,
5374,2020-04-20,Georgia,0,
5375,2020-04-20,Indiana,0,
5376,2020-04-20,Maryland,0,584
5377,2020-04-20,New York,0,
5378,2020-04-20,Arkansas,0,
5379,2020-04-20,Minnesota,0,160
5380,2020-04-20,Oregon,1956,75
5381,2020-04-20,Utah,3259,
5382,2020-04-20,West Virginia,902,
5383,2020-04-20,Missouri,0,
5384,2020-04-20,Delaware,0,
5385,2020-04-20,South Dakota,0,7
5386,2020-04-20,Rhode Island,0,
5387,2020-04-20,Kansas,0,
5388,2020-04-20,Maine,875,
5389,2020-04-20,New Hampshire,0,
5390,2020-04-20,DC,0,
5391,2020-04-20,Montana,437,12
5393,2020-04-20,Alaska,0,
5395,2020-04-20,Vermont,0,
5400,2020-04-21,Colorado,9536,471
5401,2020-04-21,Florida,0,
5402,2020-04-21,Arizona,5251,208
5403,2020-04-21,South Carolina,4608,135
5404,2020-04-21,Connecticut,18990,1052
5405,2020-04-21,Nebraska,0,
5406,2020-04-21,Kentucky,3192,171
5407,2020-04-21,Wyoming,322,6
5408,2020-04-21,Iowa,0,
5409,2020-04-21,New Mexico,0,
5410,2020-04-21,North Dakota,0,
5411,2020-04-21,Washington,0,
5413,2020-04-21,Tennessee,7386,157
5415,2020-04-21,Massachusetts,41199,1961
5416,2020-04-21,Pennsylvania33923,
5417,2020-04-21,New York,138435,9944
5418,2020-04-21,Ohio,13250,538
5419,2020-04-21,Alabama,5426,179
5420,2020-04-21,Virginia,9451,321
5421,2020-04-21,Michigan,32967,2700
5422,2020-04-21,Mississippi,4716,183
5423,2020-04-21,Illinois,33059,1468
5424,2020-04-21,Wisconsin,4620,242
5426,2020-04-21,North Carolina,6951,213
5427,2020-04-21,Oklahoma,2807,164
5428,2020-04-21,Texas,0,
5429,2020-04-21,California,0,
5430,2020-04-21,New Mexico,0,4753
5431,2020-04-21,Louisiana,0,1405
5432,2020-04-21,Idaho,1659,34
5433,2020-04-21,Nevada,0,
5434,2020-04-21,Georgia,0,
5435,2020-04-21,Indiana,0,630
5436,2020-04-21,Maryland,0,631
5437,2020-04-21,New York,0,
5438,2020-04-21,Arkansas,0,
5439,2020-04-21,Minnesota,0,179
5440,2020-04-21,Oregon,2002,78
5441,2020-04-21,Utah,3369,34
5442,2020-04-21,West Virginia,914,
5443,2020-04-21,Missouri,0,
5444,2020-04-21,Delaware,3159,79
5445,2020-04-21,South Dakota,0,8
5446,2020-04-21,Rhode Island,0,
5447,2020-04-21,Kansas,2025,
5448,2020-04-21,Maine,888,
5449,2020-04-21,New Hampshire,0,
5450,2020-04-21,DC,0,
5451,2020-04-21,Montana,439,13
5453,2020-04-21,Alaska,0,
5455,2020-04-21,Vermont,0,
5460,2020-04-22,Colorado,9878,491
5461,2020-04-22,Florida,0,
5462,2020-04-22,Arizona,5459,229
5463,2020-04-22,South Carolina,4761,140
5464,2020-04-22,Connecticut,21302,1178
5465,2020-04-22,Nebraska,0,
5466,2020-04-22,Kentucky,3373,185
5467,2020-04-22,Wyoming,326,6
5468,2020-04-22,Iowa,0,
5469,2020-04-22,New Mexico,0,
5470,2020-04-22,North Dakota,0,
5471,2020-04-22,Washington,0,
5473,2020-04-22,Tennessee,7572,165
5475,2020-04-22,Massachusetts,42944,2182
5476,2020-04-22,Pennsylvania35045,
5477,2020-04-22,New York,138435,9944
5478,2020-04-22,Ohio,13609,584
5479,2020-04-22,Alabama,5590,186
5480,2020-04-22,Virginia,10627,370
5481,2020-04-22,Michigan,33966,2813
5482,2020-04-22,Mississippi,5153,201
5483,2020-04-22,Illinois,35108,1565
5484,2020-04-22,Wisconsin,4845,246
5486,2020-04-22,North Carolina,7220,242
5487,2020-04-22,Oklahoma,2894,170
5488,2020-04-22,Texas,0,
5489,2020-04-22,California,0,
5490,2020-04-22,New Mexico,0,5063
5491,2020-04-22,Louisiana,0,1473
5492,2020-04-22,Idaho,1688,36
5493,2020-04-22,Nevada,0,
5494,2020-04-22,Georgia,0,
5495,2020-04-22,Indiana,0,661
5496,2020-04-22,Maryland,0,680
5497,2020-04-22,New York,0,
5498,2020-04-22,Arkansas,0,
5499,2020-04-22,Minnesota,0,179
5500,2020-04-22,Oregon,2059,78
5501,2020-04-22,Utah,3540,35
5502,2020-04-22,West Virginia,963,
5503,2020-04-22,Missouri,0,
5504,2020-04-22,Delaware,3267,82
5505,2020-04-22,South Dakota,0,9
5506,2020-04-22,Rhode Island,0,
5507,2020-04-22,Kansas,2211,
5508,2020-04-22,Maine,907,
5509,2020-04-22,New Hampshire,0,
5510,2020-04-22,DC,0,
5511,2020-04-22,Montana,442,14
5513,2020-04-22,Alaska,0,
5515,2020-04-22,Vermont,0,
5520,2020-04-23,Colorado,10208,526
5521,2020-04-23,Florida,0,
5522,2020-04-23,Arizona,5769,249
5523,2020-04-23,South Carolina,4917,150
5524,2020-04-23,Connecticut,23100,1639
5525,2020-04-23,Nebraska,0,
5526,2020-04-23,Kentucky,3481,191
5527,2020-04-23,Wyoming,332,7
5528,2020-04-23,Iowa,0,
5529,2020-04-23,New Mexico,0,
5530,2020-04-23,North Dakota,0,
5531,2020-04-23,Washington,0,
5533,2020-04-23,Tennessee,8266,170
5535,2020-04-23,Massachusetts,46023,2360
5536,2020-04-23,Pennsylvania36665,
5537,2020-04-23,New York,146139,10746
5538,2020-04-23,Ohio,14142,618
5539,2020-04-23,Alabama,5828,197
5540,2020-04-23,Virginia,11169,407
5541,2020-04-23,Michigan,35291,2977
5542,2020-04-23,Mississippi,5434,209
5543,2020-04-23,Illinois,36934,1688
5544,2020-04-23,Wisconsin,5052,257
5546,2020-04-23,North Carolina,7608,253
5547,2020-04-23,Oklahoma,3017,179
5548,2020-04-23,Texas,0,
5549,2020-04-23,California,0,
5550,2020-04-23,New Mexico,0,5368
5551,2020-04-23,Louisiana,0,1540
5552,2020-04-23,Idaho,1721,36
5553,2020-04-23,Nevada,0,
5554,2020-04-23,Georgia,0,
5555,2020-04-23,Indiana,0,706
5556,2020-04-23,Maryland,0,723
5557,2020-04-23,New York,0,
5558,2020-04-23,Arkansas,0,
5559,2020-04-23,Minnesota,0,221
5560,2020-04-23,Oregon,2127,83
5561,2020-04-23,Utah,3722,38
5562,2020-04-23,West Virginia,981,
5563,2020-04-23,Missouri,0,
5564,2020-04-23,Delaware,3401,90
5565,2020-04-23,South Dakota,0,9
5566,2020-04-23,Rhode Island,0,
5567,2020-04-23,Kansas,2482,
5568,2020-04-23,Maine,937,
5569,2020-04-23,New Hampshire,0,
5570,2020-04-23,DC,0,
5571,2020-04-23,Montana,444,14
5573,2020-04-23,Alaska,0,
5575,2020-04-23,Vermont,0,
5580,2020-04-24,Colorado,10995,551
5581,2020-04-24,Florida,0,
5582,2020-04-24,Arizona,6045,266
5583,2020-04-24,South Carolina,5070,157
5584,2020-04-24,Connecticut,23921,1764
5585,2020-04-24,Nebraska,0,
5586,2020-04-24,Kentucky,3779,200
5587,2020-04-24,Wyoming,349,7
5588,2020-04-24,Iowa,0,
5589,2020-04-24,New Mexico,0,
5590,2020-04-24,North Dakota,0,
5591,2020-04-24,Washington,0,
5593,2020-04-24,Tennessee,8742,168
5595,2020-04-24,Massachusetts,50969,2556
5596,2020-04-24,Pennsylvania38652,
5597,2020-04-24,New York,146139,10746
5598,2020-04-24,Ohio,14581,649
5599,2020-04-24,Alabama,6026,209
5600,2020-04-24,Virginia,11902,432
