,DATE,STATE,TOTAL_DEATHS,NEW_DEATHS,RELATIVE_DEATHS
11723,1603404000000,Oregon,649,3,6.97497611070682e-07
11724,1603490400000,Oregon,649,0,0.0
11725,1603576800000,Oregon,653,4,9.299968147609095e-07
11726,1603666800000,Oregon,655,2,4.6499840738045473e-07
11727,1603753200000,Oregon,664,9,2.0924928332120463e-06
11728,1603839600000,Oregon,671,7,1.6274944258315916e-06
11729,1603926000000,Oregon,673,2,4.6499840738045473e-07
11730,1604012400000,Oregon,675,2,4.6499840738045473e-07
11731,1604098800000,Oregon,689,14,3.2549888516631832e-06
11732,1604185200000,Oregon,691,2,4.6499840738045473e-07
11733,1604271600000,Oregon,692,1,2.3249920369022737e-07
11734,1604358000000,Oregon,701,9,2.0924928332120463e-06
11735,1604444400000,Oregon,705,4,9.299968147609095e-07
11736,1604530800000,Oregon,710,5,1.1624960184511368e-06
11737,1604617200000,Oregon,716,6,1.394995222141364e-06
11738,1604703600000,Oregon,729,13,3.0224896479729555e-06
11739,1604790000000,Oregon,730,1,2.3249920369022737e-07
11740,1604876400000,Oregon,734,4,9.299968147609095e-07
11741,1604962800000,Oregon,737,3,6.97497611070682e-07
11742,1605049200000,Oregon,742,5,1.1624960184511368e-06
11743,1605135600000,Oregon,746,4,9.299968147609095e-07
11744,1605222000000,Oregon,753,7,1.6274944258315916e-06
11745,1605308400000,Oregon,759,6,1.394995222141364e-06
11746,1605394800000,Oregon,761,2,4.6499840738045473e-07
11747,1605481200000,Oregon,765,4,9.299968147609095e-07
11748,1605567600000,Oregon,778,13,3.0224896479729555e-06
11749,1605654000000,Oregon,788,10,2.3249920369022736e-06
11750,1605740400000,Oregon,808,20,4.649984073804547e-06
11751,1605826800000,Oregon,812,4,9.299968147609095e-07
11752,1605913200000,Oregon,819,7,1.6274944258315916e-06
11753,1605999600000,Oregon,820,1,2.3249920369022737e-07
11754,1606086000000,Oregon,826,6,1.394995222141364e-06
11755,1606172400000,Oregon,847,21,4.8824832774947744e-06
11756,1606258800000,Oregon,867,20,4.649984073804547e-06
11757,1606345200000,Oregon,882,15,3.4874880553534106e-06
11758,1606431600000,Oregon,885,3,6.97497611070682e-07
11759,1606518000000,Oregon,896,11,2.557491240592501e-06
11760,1606604400000,Oregon,905,9,2.0924928332120463e-06
11761,1606690800000,Oregon,912,7,1.6274944258315916e-06
11762,1606777200000,Oregon,936,24,5.579980888565456e-06
11763,1606863600000,Oregon,953,17,3.952486462733865e-06
11764,1606950000000,Oregon,973,20,4.649984073804547e-06
11765,1607036400000,Oregon,1003,30,6.974976110706821e-06
11766,1579647600000,West Virginia,0,0,0.0
11767,1579734000000,West Virginia,0,0,0.0
11768,1579820400000,West Virginia,0,0,0.0
11769,1579906800000,West Virginia,0,0,0.0
11770,1579993200000,West Virginia,0,0,0.0
11771,1580079600000,West Virginia,0,0,0.0
11772,1580166000000,West Virginia,0,0,0.0
11773,1580252400000,West Virginia,0,0,0.0
11774,1580338800000,West Virginia,0,0,0.0
11775,1580425200000,West Virginia,0,0,0.0
11776,1580511600000,West Virginia,0,0,0.0
11777,1580598000000,West Virginia,0,0,0.0
11778,1580684400000,West Virginia,0,0,0.0
11779,1580770800000,West Virginia,0,0,0.0
11780,1580857200000,West Virginia,0,0,0.0
11781,1580943600000,West Virginia,0,0,0.0
11782,1581030000000,West Virginia,0,0,0.0
11783,1581116400000,West Virginia,0,0,0.0
11784,1581202800000,West Virginia,0,0,0.0
11785,1581289200000,West Virginia,0,0,0.0
11786,1581375600000,West Virginia,0,0,0.0
11787,1581462000000,West Virginia,0,0,0.0
11788,1581548400000,West Virginia,0,0,0.0
11789,1581634800000,West Virginia,0,0,0.0
11790,1581721200000,West Virginia,0,0,0.0
11791,1581807600000,West Virginia,0,0,0.0
11792,1581894000000,West Virginia,0,0,0.0
11793,1581980400000,West Virginia,0,0,0.0
11794,1582066800000,West Virginia,0,0,0.0
11795,1582153200000,West Virginia,0,0,0.0
11796,1582239600000,West Virginia,0,0,0.0
11797,1582326000000,West Virginia,0,0,0.0
11798,1582412400000,West Virginia,0,0,0.0
11799,1582498800000,West Virginia,0,0,0.0
11800,1582585200000,West Virginia,0,0,0.0
11801,1582671600000,West Virginia,0,0,0.0
11802,1582758000000,West Virginia,0,0,0.0
11803,1582844400000,West Virginia,0,0,0.0
11804,1582930800000,West Virginia,0,0,0.0
11805,1583017200000,West Virginia,0,0,0.0
11806,1583103600000,West Virginia,0,0,0.0
11807,1583190000000,West Virginia,0,0,0.0
11808,1583276400000,West Virginia,0,0,0.0
11809,1583362800000,West Virginia,0,0,0.0
11810,1583449200000,West Virginia,0,0,0.0
11811,1583535600000,West Virginia,0,0,0.0
11812,1583622000000,West Virginia,0,0,0.0
11813,1583708400000,West Virginia,0,0,0.0
11814,1583794800000,West Virginia,0,0,0.0
11815,1583881200000,West Virginia,0,0,0.0
11816,1583967600000,West Virginia,0,0,0.0
11817,1584054000000,West Virginia,0,0,0.0
11818,1584140400000,West Virginia,0,0,0.0
11819,1584226800000,West Virginia,0,0,0.0
11820,1584313200000,West Virginia,0,0,0.0
11821,1584399600000,West Virginia,0,0,0.0
11822,1584486000000,West Virginia,0,0,0.0
11823,1584572400000,West Virginia,0,0,0.0
11824,1584658800000,West Virginia,0,0,0.0
11825,1584745200000,West Virginia,0,0,0.0
11826,1584831600000,West Virginia,0,0,0.0
11827,1584918000000,West Virginia,0,0,0.0
11828,1585004400000,West Virginia,0,0,0.0
11829,1585090800000,West Virginia,0,0,0.0
11830,1585177200000,West Virginia,0,0,0.0
11831,1585263600000,West Virginia,0,0,0.0
11832,1585350000000,West Virginia,0,0,0.0
11833,1585436400000,West Virginia,1,1,5.624075542582688e-07
11834,1585519200000,West Virginia,1,0,0.0
11835,1585605600000,West Virginia,1,0,0.0
11836,1585692000000,West Virginia,2,1,5.624075542582688e-07
11837,1585778400000,West Virginia,2,0,0.0
11838,1585864800000,West Virginia,2,0,0.0
11839,1585951200000,West Virginia,2,0,0.0
11840,1586037600000,West Virginia,3,1,5.624075542582688e-07
11841,1586124000000,West Virginia,4,1,5.624075542582688e-07
11842,1586210400000,West Virginia,4,0,0.0
11843,1586296800000,West Virginia,4,0,0.0
11844,1586383200000,West Virginia,5,1,5.624075542582688e-07
11845,1586469600000,West Virginia,5,0,0.0
11846,1586556000000,West Virginia,6,1,5.624075542582688e-07
11847,1586642400000,West Virginia,8,2,1.1248151085165376e-06
11848,1586728800000,West Virginia,9,1,5.624075542582688e-07
11849,1586815200000,West Virginia,10,1,5.624075542582688e-07
11850,1586901600000,West Virginia,12,2,1.1248151085165376e-06
11851,1586988000000,West Virginia,13,1,5.624075542582688e-07
11852,1587074400000,West Virginia,16,3,1.6872226627748064e-06
11853,1587160800000,West Virginia,18,2,1.1248151085165376e-06
11854,1587247200000,West Virginia,18,0,0.0
11855,1587333600000,West Virginia,24,6,3.374445325549613e-06
11856,1587420000000,West Virginia,26,2,1.1248151085165376e-06
11857,1587506400000,West Virginia,29,3,1.6872226627748064e-06
11858,1587592800000,West Virginia,31,2,1.1248151085165376e-06
11859,1587679200000,West Virginia,32,1,5.624075542582688e-07
11860,1587765600000,West Virginia,33,1,5.624075542582688e-07
11861,1587852000000,West Virginia,34,1,5.624075542582688e-07
11862,1587938400000,West Virginia,37,3,1.6872226627748064e-06
11863,1588024800000,West Virginia,38,1,5.624075542582688e-07
11864,1588111200000,West Virginia,40,2,1.1248151085165376e-06
11865,1588197600000,West Virginia,44,4,2.249630217033075e-06
11866,1588284000000,West Virginia,47,3,1.6872226627748064e-06
11867,1588370400000,West Virginia,50,3,1.6872226627748064e-06
11868,1588456800000,West Virginia,50,0,0.0
11869,1588543200000,West Virginia,50,0,0.0
11870,1588629600000,West Virginia,50,0,0.0
11871,1588716000000,West Virginia,51,1,5.624075542582688e-07
11872,1588802400000,West Virginia,51,0,0.0
11873,1588888800000,West Virginia,52,1,5.624075542582688e-07
11874,1588975200000,West Virginia,53,1,5.624075542582688e-07
11875,1589061600000,West Virginia,54,1,5.624075542582688e-07
11876,1589148000000,West Virginia,57,3,1.6872226627748064e-06
11877,1589234400000,West Virginia,58,1,5.624075542582688e-07
11878,1589320800000,West Virginia,59,1,5.624075542582688e-07
11879,1589407200000,West Virginia,62,3,1.6872226627748064e-06
11880,1589493600000,West Virginia,64,2,1.1248151085165376e-06
11881,1589580000000,West Virginia,65,1,5.624075542582688e-07
11882,1589666400000,West Virginia,67,2,1.1248151085165376e-06
11883,1589752800000,West Virginia,68,1,5.624075542582688e-07
11884,1589839200000,West Virginia,68,0,0.0
11885,1589925600000,West Virginia,69,1,5.624075542582688e-07
11886,1590012000000,West Virginia,71,2,1.1248151085165376e-06
11887,1590098400000,West Virginia,72,1,5.624075542582688e-07
11888,1590184800000,West Virginia,72,0,0.0
11889,1590271200000,West Virginia,72,0,0.0
11890,1590357600000,West Virginia,73,1,5.624075542582688e-07
11891,1590444000000,West Virginia,74,1,5.624075542582688e-07
11892,1590530400000,West Virginia,74,0,0.0
11893,1590616800000,West Virginia,74,0,0.0
11894,1590703200000,West Virginia,74,0,0.0
11895,1590789600000,West Virginia,75,1,5.624075542582688e-07
11896,1590876000000,West Virginia,75,0,0.0
11897,1590962400000,West Virginia,76,1,5.624075542582688e-07
11898,1591048800000,West Virginia,78,2,1.1248151085165376e-06
11899,1591135200000,West Virginia,78,0,0.0
11900,1591221600000,West Virginia,79,1,5.624075542582688e-07
11901,1591308000000,West Virginia,84,5,2.812037771291344e-06
11902,1591394400000,West Virginia,84,0,0.0
11903,1591480800000,West Virginia,84,0,0.0
11904,1591567200000,West Virginia,84,0,0.0
11905,1591653600000,West Virginia,84,0,0.0
11906,1591740000000,West Virginia,85,1,5.624075542582688e-07
11907,1591826400000,West Virginia,86,1,5.624075542582688e-07
11908,1591912800000,West Virginia,88,2,1.1248151085165376e-06
11909,1591999200000,West Virginia,88,0,0.0
11910,1592085600000,West Virginia,88,0,0.0
11911,1592172000000,West Virginia,88,0,0.0
11912,1592258400000,West Virginia,88,0,0.0
11913,1592344800000,West Virginia,88,0,0.0
11914,1592431200000,West Virginia,88,0,0.0
11915,1592517600000,West Virginia,88,0,0.0
11916,1592604000000,West Virginia,88,0,0.0
11917,1592690400000,West Virginia,89,1,5.624075542582688e-07
11918,1592776800000,West Virginia,90,1,5.624075542582688e-07
11919,1592863200000,West Virginia,92,2,1.1248151085165376e-06
11920,1592949600000,West Virginia,92,0,0.0
11921,1593036000000,West Virginia,92,0,0.0
11922,1593122400000,West Virginia,92,0,0.0
11923,1593208800000,West Virginia,93,1,5.624075542582688e-07
11924,1593295200000,West Virginia,93,0,0.0
11925,1593381600000,West Virginia,93,0,0.0
11926,1593468000000,West Virginia,93,0,0.0
11927,1593554400000,West Virginia,93,0,0.0
11928,1593640800000,West Virginia,93,0,0.0
11929,1593727200000,West Virginia,93,0,0.0
11930,1593813600000,West Virginia,94,1,5.624075542582688e-07
11931,1593900000000,West Virginia,95,1,5.624075542582688e-07
11932,1593986400000,West Virginia,95,0,0.0
11933,1594072800000,West Virginia,95,0,0.0
11934,1594159200000,West Virginia,95,0,0.0
11935,1594245600000,West Virginia,95,0,0.0
11936,1594332000000,West Virginia,95,0,0.0
11937,1594418400000,West Virginia,96,1,5.624075542582688e-07
11938,1594504800000,West Virginia,96,0,0.0
11939,1594591200000,West Virginia,97,1,5.624075542582688e-07
11940,1594677600000,West Virginia,97,0,0.0
11941,1594764000000,West Virginia,98,1,5.624075542582688e-07
11942,1594850400000,West Virginia,99,1,5.624075542582688e-07
11943,1594936800000,West Virginia,100,1,5.624075542582688e-07
11944,1595023200000,West Virginia,100,0,0.0
11945,1595109600000,West Virginia,100,0,0.0
11946,1595196000000,West Virginia,100,0,0.0
11947,1595282400000,West Virginia,101,1,5.624075542582688e-07
11948,1595368800000,West Virginia,102,1,5.624075542582688e-07
11949,1595455200000,West Virginia,103,1,5.624075542582688e-07
11950,1595541600000,West Virginia,103,0,0.0
11951,1595628000000,West Virginia,103,0,0.0
11952,1595714400000,West Virginia,103,0,0.0
11953,1595800800000,West Virginia,106,3,1.6872226627748064e-06
11954,1595887200000,West Virginia,111,5,2.812037771291344e-06
11955,1595973600000,West Virginia,112,1,5.624075542582688e-07
11956,1596060000000,West Virginia,115,3,1.6872226627748064e-06
11957,1596146400000,West Virginia,116,1,5.624075542582688e-07
11958,1596232800000,West Virginia,116,0,0.0
11959,1596319200000,West Virginia,117,1,5.624075542582688e-07
11960,1596405600000,West Virginia,117,0,0.0
11961,1596492000000,West Virginia,124,7,3.936852879807882e-06
11962,1596578400000,West Virginia,124,0,0.0
11963,1596664800000,West Virginia,124,0,0.0
11964,1596751200000,West Virginia,127,3,1.6872226627748064e-06
11965,1596837600000,West Virginia,131,4,2.249630217033075e-06
11966,1596924000000,West Virginia,139,8,4.49926043406615e-06
11967,1597010400000,West Virginia,141,2,1.1248151085165376e-06
11968,1597096800000,West Virginia,147,6,3.374445325549613e-06
11969,1597183200000,West Virginia,153,6,3.374445325549613e-06
11970,1597269600000,West Virginia,153,0,0.0
11971,1597356000000,West Virginia,157,4,2.249630217033075e-06
11972,1597442400000,West Virginia,160,3,1.6872226627748064e-06
11973,1597528800000,West Virginia,160,0,0.0
11974,1597615200000,West Virginia,160,0,0.0
11975,1597701600000,West Virginia,164,4,2.249630217033075e-06
11976,1597788000000,West Virginia,166,2,1.1248151085165376e-06
11977,1597874400000,West Virginia,166,0,0.0
11978,1597960800000,West Virginia,170,4,2.249630217033075e-06
11979,1598047200000,West Virginia,176,6,3.374445325549613e-06
11980,1598133600000,West Virginia,178,2,1.1248151085165376e-06
11981,1598220000000,West Virginia,179,1,5.624075542582688e-07
11982,1598306400000,West Virginia,187,8,4.49926043406615e-06
11983,1598392800000,West Virginia,190,3,1.6872226627748064e-06
11984,1598479200000,West Virginia,199,9,5.061667988324419e-06
11985,1598565600000,West Virginia,202,3,1.6872226627748064e-06
11986,1598652000000,West Virginia,212,10,5.624075542582688e-06
11987,1598738400000,West Virginia,213,1,5.624075542582688e-07
11988,1598824800000,West Virginia,214,1,5.624075542582688e-07
11989,1598911200000,West Virginia,222,8,4.49926043406615e-06
11990,1598997600000,West Virginia,230,8,4.49926043406615e-06
11991,1599084000000,West Virginia,237,7,3.936852879807882e-06
11992,1599170400000,West Virginia,243,6,3.374445325549613e-06
11993,1599256800000,West Virginia,243,0,0.0
11994,1599343200000,West Virginia,246,3,1.6872226627748064e-06
11995,1599429600000,West Virginia,247,1,5.624075542582688e-07
11996,1599516000000,West Virginia,250,3,1.6872226627748064e-06
11997,1599602400000,West Virginia,254,4,2.249630217033075e-06
11998,1599688800000,West Virginia,257,3,1.6872226627748064e-06
11999,1599775200000,West Virginia,263,6,3.374445325549613e-06
12000,1599861600000,West Virginia,265,2,1.1248151085165376e-06
12001,1599948000000,West Virginia,266,1,5.624075542582688e-07
12002,1600034400000,West Virginia,275,9,5.061667988324419e-06
12003,1600120800000,West Virginia,280,5,2.812037771291344e-06
12004,1600207200000,West Virginia,290,10,5.624075542582688e-06
12005,1600293600000,West Virginia,294,4,2.249630217033075e-06
12006,1600380000000,West Virginia,297,3,1.6872226627748064e-06
12007,1600466400000,West Virginia,308,11,6.186483096840957e-06
12008,1600552800000,West Virginia,310,2,1.1248151085165376e-06
12009,1600639200000,West Virginia,312,2,1.1248151085165376e-06
12010,1600725600000,West Virginia,317,5,2.812037771291344e-06
12011,1600812000000,West Virginia,319,2,1.1248151085165376e-06
12012,1600898400000,West Virginia,325,6,3.374445325549613e-06
12013,1600984800000,West Virginia,330,5,2.812037771291344e-06
12014,1601071200000,West Virginia,332,2,1.1248151085165376e-06
12015,1601157600000,West Virginia,334,2,1.1248151085165376e-06
12016,1601244000000,West Virginia,337,3,1.6872226627748064e-06
12017,1601330400000,West Virginia,345,8,4.49926043406615e-06
12018,1601416800000,West Virginia,350,5,2.812037771291344e-06
12019,1601503200000,West Virginia,354,4,2.249630217033075e-06
12020,1601589600000,West Virginia,355,1,5.624075542582688e-07
12021,1601676000000,West Virginia,357,2,1.1248151085165376e-06
12022,1601762400000,West Virginia,358,1,5.624075542582688e-07
12023,1601848800000,West Virginia,361,3,1.6872226627748064e-06
12024,1601935200000,West Virginia,364,3,1.6872226627748064e-06
12025,1602021600000,West Virginia,369,5,2.812037771291344e-06
12026,1602108000000,West Virginia,370,1,5.624075542582688e-07
12027,1602194400000,West Virginia,376,6,3.374445325549613e-06
12028,1602280800000,West Virginia,381,5,2.812037771291344e-06
12029,1602367200000,West Virginia,382,1,5.624075542582688e-07
12030,1602453600000,West Virginia,385,3,1.6872226627748064e-06
12031,1602540000000,West Virginia,387,2,1.1248151085165376e-06
12032,1602626400000,West Virginia,391,4,2.249630217033075e-06
12033,1602712800000,West Virginia,393,2,1.1248151085165376e-06
12034,1602799200000,West Virginia,396,3,1.6872226627748064e-06
12035,1602885600000,West Virginia,399,3,1.6872226627748064e-06
12036,1602972000000,West Virginia,399,0,0.0
12037,1603058400000,West Virginia,399,0,0.0
12038,1603144800000,West Virginia,408,9,5.061667988324419e-06
12039,1603231200000,West Virginia,413,5,2.812037771291344e-06
12040,1603317600000,West Virginia,418,5,2.812037771291344e-06
12041,1603404000000,West Virginia,422,4,2.249630217033075e-06
12042,1603490400000,West Virginia,422,0,0.0
12043,1603576800000,West Virginia,423,1,5.624075542582688e-07
12044,1603666800000,West Virginia,424,1,5.624075542582688e-07
12045,1603753200000,West Virginia,432,8,4.49926043406615e-06
12046,1603839600000,West Virginia,436,4,2.249630217033075e-06
12047,1603926000000,West Virginia,443,7,3.936852879807882e-06
12048,1604012400000,West Virginia,451,8,4.49926043406615e-06
12049,1604098800000,West Virginia,457,6,3.374445325549613e-06
12050,1604185200000,West Virginia,457,0,0.0
12051,1604271600000,West Virginia,458,1,5.624075542582688e-07
12052,1604358000000,West Virginia,469,11,6.186483096840957e-06
12053,1604444400000,West Virginia,472,3,1.6872226627748064e-06
12054,1604530800000,West Virginia,480,8,4.49926043406615e-06
12055,1604617200000,West Virginia,487,7,3.936852879807882e-06
12056,1604703600000,West Virginia,502,15,8.436113313874031e-06
12057,1604790000000,West Virginia,502,0,0.0
12058,1604876400000,West Virginia,530,28,1.5747411519231526e-05
12059,1604962800000,West Virginia,546,16,8.9985208681323e-06
12060,1605049200000,West Virginia,553,7,3.936852879807882e-06
12061,1605135600000,West Virginia,555,2,1.1248151085165376e-06
12062,1605222000000,West Virginia,565,10,5.624075542582688e-06
12063,1605308400000,West Virginia,574,9,5.061667988324419e-06
12064,1605394800000,West Virginia,582,8,4.49926043406615e-06
12065,1605481200000,West Virginia,585,3,1.6872226627748064e-06
12066,1605567600000,West Virginia,598,13,7.3112982053574944e-06
12067,1605654000000,West Virginia,612,14,7.873705759615763e-06
12068,1605740400000,West Virginia,623,11,6.186483096840957e-06
12069,1605826800000,West Virginia,639,16,8.9985208681323e-06
12070,1605913200000,West Virginia,658,19,1.0685743530907106e-05
12071,1605999600000,West Virginia,662,4,2.249630217033075e-06
12072,1606086000000,West Virginia,667,5,2.812037771291344e-06
12073,1606172400000,West Virginia,682,15,8.436113313874031e-06
12074,1606258800000,West Virginia,695,13,7.3112982053574944e-06
12075,1606345200000,West Virginia,712,17,9.560928422390569e-06
12076,1606431600000,West Virginia,712,0,0.0
12077,1606518000000,West Virginia,718,6,3.374445325549613e-06
12078,1606604400000,West Virginia,729,11,6.186483096840957e-06
12079,1606690800000,West Virginia,735,6,3.374445325549613e-06
12080,1606777200000,West Virginia,758,23,1.2935373747940182e-05
12081,1606863600000,West Virginia,778,20,1.1248151085165376e-05
12082,1606950000000,West Virginia,789,11,6.186483096840957e-06
12083,1607036400000,West Virginia,799,10,5.624075542582688e-06
12084,1579647600000,Utah,0,0,0.0
12085,1579734000000,Utah,0,0,0.0
12086,1579820400000,Utah,0,0,0.0
12087,1579906800000,Utah,0,0,0.0
12088,1579993200000,Utah,0,0,0.0
12089,1580079600000,Utah,0,0,0.0
12090,1580166000000,Utah,0,0,0.0
12091,1580252400000,Utah,0,0,0.0
12092,1580338800000,Utah,0,0,0.0
12093,1580425200000,Utah,0,0,0.0
12094,1580511600000,Utah,0,0,0.0
12095,1580598000000,Utah,0,0,0.0
12096,1580684400000,Utah,0,0,0.0
12097,1580770800000,Utah,0,0,0.0
12098,1580857200000,Utah,0,0,0.0
12099,1580943600000,Utah,0,0,0.0
12100,1581030000000,Utah,0,0,0.0
12101,1581116400000,Utah,0,0,0.0
12102,1581202800000,Utah,0,0,0.0
12103,1581289200000,Utah,0,0,0.0
12104,1581375600000,Utah,0,0,0.0
12105,1581462000000,Utah,0,0,0.0
12106,1581548400000,Utah,0,0,0.0
12107,1581634800000,Utah,0,0,0.0
12108,1581721200000,Utah,0,0,0.0
12109,1581807600000,Utah,0,0,0.0
12110,1581894000000,Utah,0,0,0.0
12111,1581980400000,Utah,0,0,0.0
12112,1582066800000,Utah,0,0,0.0
12113,1582153200000,Utah,0,0,0.0
12114,1582239600000,Utah,0,0,0.0
12115,1582326000000,Utah,0,0,0.0
12116,1582412400000,Utah,0,0,0.0
12117,1582498800000,Utah,0,0,0.0
12118,1582585200000,Utah,0,0,0.0
12119,1582671600000,Utah,0,0,0.0
12120,1582758000000,Utah,0,0,0.0
12121,1582844400000,Utah,0,0,0.0
12122,1582930800000,Utah,0,0,0.0
12123,1583017200000,Utah,0,0,0.0
12124,1583103600000,Utah,0,0,0.0
12125,1583190000000,Utah,0,0,0.0
12126,1583276400000,Utah,0,0,0.0
12127,1583362800000,Utah,0,0,0.0
12128,1583449200000,Utah,0,0,0.0
12129,1583535600000,Utah,0,0,0.0
12130,1583622000000,Utah,0,0,0.0
12131,1583708400000,Utah,0,0,0.0
12132,1583794800000,Utah,0,0,0.0
12133,1583881200000,Utah,0,0,0.0
12134,1583967600000,Utah,0,0,0.0
12135,1584054000000,Utah,0,0,0.0
12136,1584140400000,Utah,0,0,0.0
12137,1584226800000,Utah,0,0,0.0
12138,1584313200000,Utah,0,0,0.0
12139,1584399600000,Utah,0,0,0.0
12140,1584486000000,Utah,0,0,0.0
12141,1584572400000,Utah,0,0,0.0
12142,1584658800000,Utah,0,0,0.0
12143,1584745200000,Utah,0,0,0.0
12144,1584831600000,Utah,1,1,3.0468112073903454e-07
12145,1584918000000,Utah,1,0,0.0
12146,1585004400000,Utah,1,0,0.0
12147,1585090800000,Utah,1,0,0.0
12148,1585177200000,Utah,2,1,3.0468112073903454e-07
12149,1585263600000,Utah,2,0,0.0
12150,1585350000000,Utah,2,0,0.0
12151,1585436400000,Utah,3,1,3.0468112073903454e-07
12152,1585519200000,Utah,5,2,6.093622414780691e-07
12153,1585605600000,Utah,5,0,0.0
12154,1585692000000,Utah,7,2,6.093622414780691e-07
12155,1585778400000,Utah,7,0,0.0
12156,1585864800000,Utah,7,0,0.0
12157,1585951200000,Utah,8,1,3.0468112073903454e-07
12158,1586037600000,Utah,8,0,0.0
12159,1586124000000,Utah,13,5,1.5234056036951726e-06
12160,1586210400000,Utah,13,0,0.0
12161,1586296800000,Utah,13,0,0.0
12162,1586383200000,Utah,15,2,6.093622414780691e-07
12163,1586469600000,Utah,17,2,6.093622414780691e-07
12164,1586556000000,Utah,18,1,3.0468112073903454e-07
12165,1586642400000,Utah,18,0,0.0
12166,1586728800000,Utah,18,0,0.0
12167,1586815200000,Utah,20,2,6.093622414780691e-07
12168,1586901600000,Utah,21,1,3.0468112073903454e-07
12169,1586988000000,Utah,22,1,3.0468112073903454e-07
12170,1587074400000,Utah,23,1,3.0468112073903454e-07
12171,1587160800000,Utah,25,2,6.093622414780691e-07
12172,1587247200000,Utah,28,3,9.140433622171036e-07
12173,1587333600000,Utah,32,4,1.2187244829561382e-06
12174,1587420000000,Utah,34,2,6.093622414780691e-07
12175,1587506400000,Utah,35,1,3.0468112073903454e-07
12176,1587592800000,Utah,38,3,9.140433622171036e-07
12177,1587679200000,Utah,39,1,3.0468112073903454e-07
12178,1587765600000,Utah,41,2,6.093622414780691e-07
12179,1587852000000,Utah,41,0,0.0
12180,1587938400000,Utah,44,3,9.140433622171036e-07
12181,1588024800000,Utah,45,1,3.0468112073903454e-07
12182,1588111200000,Utah,46,1,3.0468112073903454e-07
12183,1588197600000,Utah,46,0,0.0
12184,1588284000000,Utah,46,0,0.0
12185,1588370400000,Utah,49,3,9.140433622171036e-07
12186,1588456800000,Utah,50,1,3.0468112073903454e-07
12187,1588543200000,Utah,56,6,1.8280867244342071e-06
12188,1588629600000,Utah,58,2,6.093622414780691e-07
12189,1588716000000,Utah,58,0,0.0
12190,1588802400000,Utah,61,3,9.140433622171036e-07
12191,1588888800000,Utah,66,5,1.5234056036951726e-06
12192,1588975200000,Utah,67,1,3.0468112073903454e-07
12193,1589061600000,Utah,67,0,0.0
12194,1589148000000,Utah,72,5,1.5234056036951726e-06
12195,1589234400000,Utah,75,3,9.140433622171036e-07
12196,1589320800000,Utah,75,0,0.0
12197,1589407200000,Utah,77,2,6.093622414780691e-07
12198,1589493600000,Utah,78,1,3.0468112073903454e-07
12199,1589580000000,Utah,79,1,3.0468112073903454e-07
12200,1589666400000,Utah,80,1,3.0468112073903454e-07
12201,1589752800000,Utah,85,5,1.5234056036951726e-06
12202,1589839200000,Utah,91,6,1.8280867244342071e-06
12203,1589925600000,Utah,92,1,3.0468112073903454e-07
12204,1590012000000,Utah,94,2,6.093622414780691e-07
12205,1590098400000,Utah,96,2,6.093622414780691e-07
12206,1590184800000,Utah,97,1,3.0468112073903454e-07
12207,1590271200000,Utah,98,1,3.0468112073903454e-07
12208,1590357600000,Utah,101,3,9.140433622171036e-07
12209,1590444000000,Utah,103,2,6.093622414780691e-07
12210,1590530400000,Utah,106,3,9.140433622171036e-07
12211,1590616800000,Utah,107,1,3.0468112073903454e-07
12212,1590703200000,Utah,110,3,9.140433622171036e-07
12213,1590789600000,Utah,112,2,6.093622414780691e-07
12214,1590876000000,Utah,113,1,3.0468112073903454e-07
12215,1590962400000,Utah,114,1,3.0468112073903454e-07
12216,1591048800000,Utah,113,-1,-3.0468112073903454e-07
12217,1591135200000,Utah,117,4,1.2187244829561382e-06
12218,1591221600000,Utah,119,2,6.093622414780691e-07
12219,1591308000000,Utah,120,1,3.0468112073903454e-07
12220,1591394400000,Utah,121,1,3.0468112073903454e-07
12221,1591480800000,Utah,121,0,0.0
12222,1591567200000,Utah,126,5,1.5234056036951726e-06
12223,1591653600000,Utah,128,2,6.093622414780691e-07
12224,1591740000000,Utah,131,3,9.140433622171036e-07
12225,1591826400000,Utah,134,3,9.140433622171036e-07
12226,1591912800000,Utah,139,5,1.5234056036951726e-06
12227,1591999200000,Utah,139,0,0.0
12228,1592085600000,Utah,139,0,0.0
12229,1592172000000,Utah,144,5,1.5234056036951726e-06
12230,1592258400000,Utah,146,2,6.093622414780691e-07
12231,1592344800000,Utah,149,3,9.140433622171036e-07
12232,1592431200000,Utah,155,6,1.8280867244342071e-06
12233,1592517600000,Utah,156,1,3.0468112073903454e-07
12234,1592604000000,Utah,155,-1,-3.0468112073903454e-07
12235,1592690400000,Utah,158,3,9.140433622171036e-07
12236,1592776800000,Utah,160,2,6.093622414780691e-07
12237,1592863200000,Utah,163,3,9.140433622171036e-07
12238,1592949600000,Utah,165,2,6.093622414780691e-07
12239,1593036000000,Utah,168,3,9.140433622171036e-07
12240,1593122400000,Utah,168,0,0.0
12241,1593208800000,Utah,170,2,6.093622414780691e-07
12242,1593295200000,Utah,168,-2,-6.093622414780691e-07
12243,1593381600000,Utah,171,3,9.140433622171036e-07
12244,1593468000000,Utah,173,2,6.093622414780691e-07
12245,1593554400000,Utah,175,2,6.093622414780691e-07
12246,1593640800000,Utah,183,8,2.4374489659122763e-06
